chemin,class,classe_LOC,classe_CLOC,classe_DC,WMC,class_DC
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/general/DatasetUtilsTest.java,DatasetUtilsTest.java,1353,297,0.21951219512195122,8,0.027439024390243903
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/general/DefaultKeyedValueDatasetTest.java,DefaultKeyedValueDatasetTest.java,97,52,0.5360824742268041,3,0.17869415807560138
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/general/DefaultKeyedValuesDatasetTest.java,DefaultKeyedValuesDatasetTest.java,73,45,0.6164383561643836,3,0.20547945205479454
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/general/DefaultKeyedValues2DDatasetTest.java,DefaultKeyedValues2DDatasetTest.java,74,46,0.6216216216216216,3,0.2072072072072072
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/general/TestIntervalCategoryDataset.java,TestIntervalCategoryDataset.java,434,243,0.5599078341013825,20,0.027995391705069123
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/package.html,package.html,6,1,0.16666666666666666,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/KeyedObjects2DTest.java,KeyedObjects2DTest.java,348,85,0.2442528735632184,3,0.0814176245210728
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/DataUtilsTest.java,DataUtilsTest.java,214,59,0.2757009345794392,3,0.09190031152647975
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/function/PowerFunction2DTest.java,PowerFunction2DTest.java,86,51,0.5930232558139535,3,0.19767441860465118
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/function/PolynomialFunction2DTest.java,PolynomialFunction2DTest.java,122,59,0.48360655737704916,4,0.12090163934426229
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/function/NormalDistributionFunction2DTest.java,NormalDistributionFunction2DTest.java,93,51,0.5483870967741935,3,0.18279569892473116
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/function/LineFunction2DTest.java,LineFunction2DTest.java,87,51,0.5862068965517241,3,0.1954022988505747
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/KeyedObjectsTest.java,KeyedObjectsTest.java,313,90,0.28753993610223644,3,0.09584664536741215
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/TimePeriodAnchorTest.java,TimePeriodAnchorTest.java,62,44,0.7096774193548387,3,0.23655913978494625
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/HourTest.java,HourTest.java,463,137,0.2958963282937365,3,0.09863210943124551
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/FixedMillisecondTest.java,FixedMillisecondTest.java,87,51,0.5862068965517241,3,0.1954022988505747
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/MovingAverageTest.java,MovingAverageTest.java,89,48,0.5393258426966292,3,0.1797752808988764
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/SimpleTimePeriodTest.java,SimpleTimePeriodTest.java,156,61,0.391025641025641,3,0.13034188034188035
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/ohlc/OHLCTest.java,OHLCTest.java,98,50,0.5102040816326531,3,0.17006802721088435
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/ohlc/OHLCItemTest.java,OHLCItemTest.java,126,58,0.4603174603174603,3,0.15343915343915343
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/ohlc/OHLCSeriesTest.java,OHLCSeriesTest.java,226,80,0.35398230088495575,3,0.11799410029498525
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/ohlc/OHLCSeriesCollectionTest.java,OHLCSeriesCollectionTest.java,215,81,0.3767441860465116,3,0.1255813953488372
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/package.html,package.html,6,1,0.16666666666666666,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/TimeSeriesCollectionTest.java,TimeSeriesCollectionTest.java,418,105,0.2511961722488038,5,0.050239234449760764
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/QuarterTest.java,QuarterTest.java,546,164,0.30036630036630035,3,0.10012210012210011
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/MonthTest.java,MonthTest.java,525,155,0.29523809523809524,4,0.07380952380952381
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/TimePeriodValuesCollectionTest.java,TimePeriodValuesCollectionTest.java,191,67,0.3507853403141361,3,0.1169284467713787
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/TimeTableXYDatasetTest.java,TimeTableXYDatasetTest.java,143,58,0.40559440559440557,3,0.1351981351981352
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/MinuteTest.java,MinuteTest.java,438,122,0.2785388127853881,3,0.0928462709284627
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/TimePeriodValuesTest.java,TimePeriodValuesTest.java,280,95,0.3392857142857143,3,0.1130952380952381
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/TimePeriodValueTest.java,TimePeriodValueTest.java,82,47,0.573170731707317,3,0.19105691056910568
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/DateRangeTest.java,DateRangeTest.java,94,51,0.5425531914893617,3,0.18085106382978722
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/SecondTest.java,SecondTest.java,430,118,0.2744186046511628,3,0.09147286821705426
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/TimeSeriesDataItemTest.java,TimeSeriesDataItemTest.java,85,53,0.6235294117647059,3,0.20784313725490197
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/MillisecondTest.java,MillisecondTest.java,458,125,0.27292576419213976,3,0.09097525473071326
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/TimeSeriesTest.java,TimeSeriesTest.java,1026,229,0.22319688109161792,9,0.024799653454624215
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/DayTest.java,DayTest.java,510,151,0.296078431372549,5,0.05921568627450981
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/YearTest.java,YearTest.java,465,137,0.2946236559139785,3,0.0982078853046595
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/time/WeekTest.java,WeekTest.java,639,187,0.29264475743348983,5,0.05852895148669797
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/gantt/TaskSeriesCollectionTest.java,TaskSeriesCollectionTest.java,574,147,0.25609756097560976,3,0.08536585365853659
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/gantt/SlidingGanttCategoryDatasetTest.java,SlidingGanttCategoryDatasetTest.java,160,54,0.3375,5,0.0675
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/gantt/TaskSeriesTest.java,TaskSeriesTest.java,108,51,0.4722222222222222,3,0.1574074074074074
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/gantt/XYTaskDatasetTest.java,XYTaskDatasetTest.java,121,49,0.4049586776859504,3,0.1349862258953168
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/gantt/TaskTest.java,TaskTest.java,110,50,0.45454545454545453,3,0.15151515151515152
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/RangeTypeTest.java,RangeTypeTest.java,83,47,0.5662650602409639,3,0.1887550200803213
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/ComparableObjectSeriesTest.java,ComparableObjectSeriesTest.java,184,75,0.4076086956521739,3,0.1358695652173913
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/DatasetChangeConfirmation.java,DatasetChangeConfirmation.java,48,38,0.7916666666666666,3,0.2638888888888889
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/KeyToGroupMapTest.java,KeyToGroupMapTest.java,211,88,0.41706161137440756,5,0.08341232227488152
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/DomainOrderTest.java,DomainOrderTest.java,83,47,0.5662650602409639,3,0.1887550200803213
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/RangeTest.java,RangeTest.java,301,87,0.28903654485049834,14,0.02064546748932131
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/ComparableObjectItemTest.java,ComparableObjectItemTest.java,117,58,0.49572649572649574,3,0.16524216524216526
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/KeyedObjectTest.java,KeyedObjectTest.java,107,54,0.5046728971962616,3,0.16822429906542055
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/DefaultXYDatasetTest.java,DefaultXYDatasetTest.java,195,74,0.37948717948717947,4,0.09487179487179487
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/XYCoordinateTest.java,XYCoordinateTest.java,92,51,0.5543478260869565,3,0.1847826086956522
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/XYSeriesTest.java,XYSeriesTest.java,673,160,0.237741456166419,5,0.0475482912332838
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/OHLCDataItemTest.java,OHLCDataItemTest.java,74,47,0.6351351351351351,3,0.2117117117117117
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/DefaultXYZDatasetTest.java,DefaultXYZDatasetTest.java,201,74,0.3681592039800995,4,0.09203980099502487
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/TableXYDatasetTest.java,TableXYDatasetTest.java,235,102,0.4340425531914894,5,0.08680851063829788
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/DefaultTableXYDatasetTest.java,DefaultTableXYDatasetTest.java,171,60,0.3508771929824561,5,0.07017543859649122
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/YIntervalTest.java,YIntervalTest.java,82,47,0.573170731707317,3,0.19105691056910568
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/YIntervalSeriesCollectionTest.java,YIntervalSeriesCollectionTest.java,150,63,0.42,4,0.105
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/XYBarDatasetTest.java,XYBarDatasetTest.java,118,53,0.4491525423728814,4,0.11228813559322035
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/IntervalXYDelegateTest.java,IntervalXYDelegateTest.java,103,47,0.4563106796116505,3,0.15210355987055016
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/MatrixSeriesCollectionTest.java,MatrixSeriesCollectionTest.java,103,51,0.49514563106796117,4,0.12378640776699029
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/MatrixSeriesTest.java,MatrixSeriesTest.java,144,56,0.3888888888888889,3,0.12962962962962962
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/XYDataItemTest.java,XYDataItemTest.java,79,47,0.5949367088607594,3,0.19831223628691982
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/VectorSeriesCollectionTest.java,VectorSeriesCollectionTest.java,125,54,0.432,4,0.108
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/XYIntervalSeriesCollectionTest.java,XYIntervalSeriesCollectionTest.java,158,65,0.41139240506329117,4,0.10284810126582279
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/DefaultWindDatasetTest.java,DefaultWindDatasetTest.java,167,78,0.46706586826347307,5,0.09341317365269461
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/XYIntervalDataItemTest.java,XYIntervalDataItemTest.java,124,56,0.45161290322580644,3,0.15053763440860216
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/XIntervalSeriesTest.java,XIntervalSeriesTest.java,264,90,0.3409090909090909,3,0.11363636363636363
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/XIntervalDataItemTest.java,XIntervalDataItemTest.java,107,54,0.5046728971962616,3,0.16822429906542055
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/XYSeriesCollectionTest.java,XYSeriesCollectionTest.java,430,105,0.2441860465116279,5,0.04883720930232558
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/YIntervalDataItemTest.java,YIntervalDataItemTest.java,112,59,0.5267857142857143,3,0.1755952380952381
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/DefaultOHLCDatasetTest.java,DefaultOHLCDatasetTest.java,135,57,0.4222222222222222,4,0.10555555555555556
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/CategoryTableXYDatasetTest.java,CategoryTableXYDatasetTest.java,162,61,0.3765432098765432,5,0.07530864197530865
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/VectorTest.java,VectorTest.java,92,51,0.5543478260869565,3,0.1847826086956522
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/YIntervalSeriesTest.java,YIntervalSeriesTest.java,242,84,0.34710743801652894,3,0.11570247933884298
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/XYIntervalTest.java,XYIntervalTest.java,90,47,0.5222222222222223,3,0.17407407407407408
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/YWithXIntervalTest.java,YWithXIntervalTest.java,82,47,0.573170731707317,3,0.19105691056910568
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/XIntervalSeriesCollectionTest.java,XIntervalSeriesCollectionTest.java,164,66,0.4024390243902439,5,0.08048780487804878
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/DefaultHighLowDatasetTest.java,DefaultHighLowDatasetTest.java,161,50,0.3105590062111801,4,0.07763975155279502
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/VectorDataItemTest.java,VectorDataItemTest.java,104,51,0.49038461538461536,3,0.16346153846153846
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/VectorSeriesTest.java,VectorSeriesTest.java,246,86,0.34959349593495936,4,0.08739837398373984
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/XYIntervalSeriesTest.java,XYIntervalSeriesTest.java,256,87,0.33984375,3,0.11328125
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/xy/DefaultIntervalXYDatasetTest.java,DefaultIntervalXYDatasetTest.java,318,102,0.32075471698113206,4,0.08018867924528301
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/flow/FlowKeyTest.java,FlowKeyTest.java,83,47,0.5662650602409639,3,0.1887550200803213
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/flow/NodeKeyTest.java,NodeKeyTest.java,85,49,0.5764705882352941,3,0.19215686274509802
/Users/leo/Documents/1_Code_Project/jfreechart/src/test/java/org/jfree/data/flow/DefaultFlowDatasetTest.java,DefaultFlowDatasetTest.java,117,59,0.5042735042735043,3,0.16809116809116809
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/ui/LocalizationBundle_de.properties,LocalizationBundle_de.properties,24,0,0.0,2,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/ui/LocalizationBundle_fr.properties,LocalizationBundle_fr.properties,21,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/ui/LocalizationBundle.properties,LocalizationBundle.properties,24,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/ui/LocalizationBundle_es.properties,LocalizationBundle_es.properties,0,0,NaN,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/ui/LocalizationBundle_pt_PT.properties,LocalizationBundle_pt_PT.properties,21,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/plot/LocalizationBundle_de.properties,LocalizationBundle_de.properties,24,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/plot/LocalizationBundle_ja.properties,LocalizationBundle_ja.properties,12,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/plot/LocalizationBundle_ca.properties,LocalizationBundle_ca.properties,25,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/plot/LocalizationBundle_pl.properties,LocalizationBundle_pl.properties,24,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/plot/LocalizationBundle_zh_CN.properties,LocalizationBundle_zh_CN.properties,24,1,0.041666666666666664,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/plot/LocalizationBundle_fr.properties,LocalizationBundle_fr.properties,23,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/plot/LocalizationBundle.properties,LocalizationBundle.properties,25,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/plot/LocalizationBundle_es.properties,LocalizationBundle_es.properties,23,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/plot/LocalizationBundle_ru.properties,LocalizationBundle_ru.properties,23,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/plot/LocalizationBundle_nl.properties,LocalizationBundle_nl.properties,24,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/plot/LocalizationBundle_cs.properties,LocalizationBundle_cs.properties,25,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/plot/LocalizationBundle_pt_PT.properties,LocalizationBundle_pt_PT.properties,23,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_de.properties,LocalizationBundle_de.properties,31,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_ja.properties,LocalizationBundle_ja.properties,14,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_ca.properties,LocalizationBundle_ca.properties,20,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_pl.properties,LocalizationBundle_pl.properties,20,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_zh_CN.properties,LocalizationBundle_zh_CN.properties,20,1,0.05,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_fr.properties,LocalizationBundle_fr.properties,26,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle.properties,LocalizationBundle.properties,31,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_es.properties,LocalizationBundle_es.properties,20,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_pt_BR.properties,LocalizationBundle_pt_BR.properties,20,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_zh_TW.properties,LocalizationBundle_zh_TW.properties,20,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_ru.properties,LocalizationBundle_ru.properties,20,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_nl.properties,LocalizationBundle_nl.properties,21,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_cs.properties,LocalizationBundle_cs.properties,21,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle_de.properties,LocalizationBundle_de.properties,73,0,0.0,12,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle_ja.properties,LocalizationBundle_ja.properties,61,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle_ca.properties,LocalizationBundle_ca.properties,67,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle_pl.properties,LocalizationBundle_pl.properties,65,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle_zh_CN.properties,LocalizationBundle_zh_CN.properties,72,1,0.013888888888888888,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle_fr.properties,LocalizationBundle_fr.properties,66,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle.properties,LocalizationBundle.properties,72,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle_es.properties,LocalizationBundle_es.properties,73,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle_pt_BR.properties,LocalizationBundle_pt_BR.properties,66,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle_ru.properties,LocalizationBundle_ru.properties,66,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle_nl.properties,LocalizationBundle_nl.properties,69,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle_cs.properties,LocalizationBundle_cs.properties,68,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/editor/LocalizationBundle_pt_PT.properties,LocalizationBundle_pt_PT.properties,66,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_pt_PT.properties,LocalizationBundle_pt_PT.properties,20,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/resources/org/jfree/chart/LocalizationBundle_it.properties,LocalizationBundle_it.properties,15,0,0.0,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/module-info.java,module-info.java,43,3,0.06976744186046512,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/ChartFactory.java,ChartFactory.java,1887,878,0.4652888182299947,138,0.0033716581031159034
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/legend/LegendGraphic.java,LegendGraphic.java,683,358,0.5241581259150805,41,0.012784344534514158
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/legend/LegendTitle.java,LegendTitle.java,617,282,0.45705024311183146,45,0.01015667206915181
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/legend/LegendItem.java,LegendItem.java,984,586,0.5955284552845529,38,0.015671801454856655
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/legend/LegendItemCollection.java,LegendItemCollection.java,142,88,0.6197183098591549,7,0.08853118712273642
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/legend/LegendRenderingOrder.java,LegendRenderingOrder.java,45,42,0.9333333333333333,3,0.3111111111111111
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/legend/LegendItemBlockContainer.java,LegendItemBlockContainer.java,170,105,0.6176470588235294,6,0.10294117647058824
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/legend/LegendItemSource.java,LegendItemSource.java,50,45,0.9,3,0.3
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/legend/package-info.java,package-info.java,4,3,0.75,0,0.0
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/legend/PaintScaleLegend.java,PaintScaleLegend.java,662,279,0.4214501510574018,57,0.007393862299252663
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/Drawable.java,Drawable.java,43,37,0.8604651162790697,3,0.2868217054263566
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/imagemap/StandardURLTagFragmentGenerator.java,StandardURLTagFragmentGenerator.java,66,55,0.8333333333333334,3,0.2777777777777778
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/imagemap/ImageMapUtils.java,ImageMapUtils.java,239,116,0.48535564853556484,25,0.019414225941422593
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/imagemap/URLTagFragmentGenerator.java,URLTagFragmentGenerator.java,62,54,0.8709677419354839,3,0.2903225806451613
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator.java,StandardToolTipTagFragmentGenerator.java,65,53,0.8153846153846154,3,0.2717948717948718
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/imagemap/ToolTipTagFragmentGenerator.java,ToolTipTagFragmentGenerator.java,61,57,0.9344262295081968,3,0.3114754098360656
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/imagemap/DynamicDriveToolTipTagFragmentGenerator.java,DynamicDriveToolTipTagFragmentGenerator.java,86,68,0.7906976744186046,4,0.19767441860465115
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGenerator.java,OverLIBToolTipTagFragmentGenerator.java,69,56,0.8115942028985508,3,0.2705314009661836
/Users/leo/Documents/1_Code_Project/jfreechart/src/main/java/org/jfree/chart/imagemap/package-info.java,package-info.java,4,3,0.75,0,0.0
